reward_mode,lambda,seed,episode,epsilon,steps,return,success,wall_hits,penalty_entries,door_attempts,key_picked,termination_reason
sparse,0.9,17944,49,0.7822236754458712,500,-976.0,False,114,2,0,False,energy_depleted
sparse,0.9,81150,0,1.0,500,-1016.0,False,104,15,0,True,energy_depleted
sparse,0.9,81150,1,0.995,500,-938.0,False,112,4,0,True,energy_depleted
sparse,0.9,81150,2,0.990025,500,-1056.0,False,99,21,0,True,energy_depleted
sparse,0.9,81150,3,0.985074875,500,-902.0,False,97,6,1,True,energy_depleted
sparse,0.9,81150,4,0.980149500625,500,-1154.0,False,131,13,0,False,energy_depleted
sparse,0.9,81150,5,0.975248753121875,500,-846.0,False,89,4,0,True,energy_depleted
sparse,0.9,81150,6,0.9703725093562656,500,-1128.0,False,137,13,0,True,energy_depleted
sparse,0.9,81150,7,0.9655206468094842,500,-1110.0,False,130,14,0,True,energy_depleted
sparse,0.9,81150,8,0.9606930435754368,500,-948.0,False,112,5,0,True,energy_depleted
sparse,0.9,81150,9,0.9558895783575596,500,-1102.0,False,138,10,0,True,energy_depleted
sparse,0.9,81150,10,0.9511101304657719,500,-1326.0,False,164,17,0,False,energy_depleted
sparse,0.9,81150,11,0.946354579813443,500,-1062.0,False,143,4,0,True,energy_depleted
sparse,0.9,81150,12,0.9416228069143757,500,-1006.0,False,124,6,0,True,energy_depleted
sparse,0.9,81150,13,0.9369146928798039,500,-1156.0,False,149,6,0,False,energy_depleted
sparse,0.9,81150,14,0.9322301194154049,500,-1002.0,False,123,6,0,True,energy_depleted
sparse,0.9,81150,15,0.9275689688183278,500,-1028.0,False,112,13,0,True,energy_depleted
sparse,0.9,81150,16,0.9229311239742362,500,-1178.0,False,142,11,0,False,energy_depleted
sparse,0.9,81150,17,0.918316468354365,500,-1342.0,False,168,17,0,False,energy_depleted
sparse,0.9,81150,18,0.9137248860125932,500,-1084.0,False,151,3,0,True,energy_depleted
sparse,0.9,81150,19,0.9091562615825302,500,-1212.0,False,148,17,0,True,energy_depleted
sparse,0.9,81150,20,0.9046104802746175,500,-1086.0,False,131,5,3,False,energy_depleted
sparse,0.9,81150,21,0.9000874278732445,500,-1026.0,False,119,10,0,True,energy_depleted
sparse,0.9,81150,22,0.8955869907338783,500,-1018.0,False,122,8,0,True,energy_depleted
sparse,0.9,81150,23,0.8911090557802088,500,-1066.0,False,149,2,0,True,energy_depleted
sparse,0.9,81150,24,0.8866535105013078,500,-1000.0,False,110,6,0,False,energy_depleted
sparse,0.9,81150,25,0.8822202429488012,500,-1244.0,False,156,12,0,False,energy_depleted
sparse,0.9,81150,26,0.8778091417340572,500,-1098.0,False,122,16,0,True,energy_depleted
sparse,0.9,81150,27,0.873420096025387,500,-1140.0,False,145,11,0,True,energy_depleted
sparse,0.9,81150,28,0.86905299554526,500,-1050.0,False,120,12,0,True,energy_depleted
sparse,0.9,81150,29,0.8647077305675337,500,-1370.0,False,160,28,0,True,energy_depleted
sparse,0.9,81150,30,0.8603841919146961,500,-1162.0,False,138,11,0,False,energy_depleted
sparse,0.9,81150,31,0.8560822709551226,500,-1106.0,False,134,7,0,False,energy_depleted
sparse,0.9,81150,32,0.8518018596003469,500,-1330.0,False,165,17,0,False,energy_depleted
sparse,0.9,81150,33,0.8475428503023452,500,-876.0,False,89,2,0,False,energy_depleted
sparse,0.9,81150,34,0.8433051360508335,500,-1062.0,False,118,9,0,False,energy_depleted
sparse,0.9,81150,35,0.8390886103705792,500,-1194.0,False,166,8,0,True,energy_depleted
sparse,0.9,81150,36,0.8348931673187264,500,-1124.0,False,156,5,0,True,energy_depleted
sparse,0.9,81150,37,0.8307187014821328,500,-982.0,False,98,9,0,False,energy_depleted
sparse,0.9,81150,38,0.826565107974722,500,-1306.0,False,149,26,0,True,energy_depleted
sparse,0.9,81150,39,0.8224322824348484,500,-1062.0,False,138,6,0,True,energy_depleted
sparse,0.9,81150,40,0.8183201210226743,500,-1094.0,False,141,3,0,False,energy_depleted
sparse,0.9,81150,41,0.8142285204175609,500,-1088.0,False,152,3,0,True,energy_depleted
sparse,0.9,81150,42,0.810157377815473,500,-1158.0,False,162,1,0,False,energy_depleted
sparse,0.9,81150,43,0.8061065909263957,500,-898.0,False,97,1,0,False,energy_depleted
sparse,0.9,81150,44,0.8020760579717637,500,-1042.0,False,133,1,0,False,energy_depleted
sparse,0.9,81150,45,0.7980656776819048,500,-1274.0,False,171,14,0,True,energy_depleted
sparse,0.9,81150,46,0.7940753492934953,500,-1248.0,False,142,23,0,True,energy_depleted
sparse,0.9,81150,47,0.7901049725470278,500,-1094.0,False,141,3,0,False,energy_depleted
sparse,0.9,81150,48,0.7861544476842928,500,-1094.0,False,141,3,0,False,energy_depleted
sparse,0.9,81150,49,0.7822236754458712,500,-1144.0,False,131,12,0,False,energy_depleted
