episode_idx,total_reward,steps,success,wall_hits,penalty_entries,door_attempts,key_pickup_step,goal_reached_step,termination_reason,epsilon_final,lambda
2561,-70.0,100,False,5,0,0,26,,energy_depleted,0.01,0.7
2562,-64.0,100,False,1,1,0,26,,energy_depleted,0.01,0.7
2563,-74.0,100,False,6,0,0,26,,energy_depleted,0.01,0.7
2564,-104.0,100,False,11,1,0,26,,energy_depleted,0.01,0.7
2565,-98.0,100,False,12,0,0,26,,energy_depleted,0.01,0.7
2566,-160.0,100,False,25,1,0,26,,energy_depleted,0.01,0.7
2567,-68.0,100,False,2,1,0,26,,energy_depleted,0.01,0.7
2568,-58.0,100,False,2,0,0,26,,energy_depleted,0.01,0.7
2569,-86.0,100,False,9,0,0,26,,energy_depleted,0.01,0.7
2570,-74.0,100,False,6,0,0,26,,energy_depleted,0.01,0.7
2571,-70.0,100,False,5,0,0,26,,energy_depleted,0.01,0.7
2572,-70.0,100,False,5,0,0,26,,energy_depleted,0.01,0.7
2573,-90.0,100,False,10,0,0,26,,energy_depleted,0.01,0.7
2574,-130.0,100,False,20,0,0,26,,energy_depleted,0.01,0.7
2575,-86.0,100,False,9,0,0,26,,energy_depleted,0.01,0.7
2576,-82.0,100,False,8,0,0,26,,energy_depleted,0.01,0.7
2577,-82.0,100,False,8,0,0,26,,energy_depleted,0.01,0.7
2578,-120.0,100,False,15,1,0,26,,energy_depleted,0.01,0.7
2579,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2580,-70.0,100,False,5,0,0,26,,energy_depleted,0.01,0.7
2581,-78.0,100,False,7,0,0,26,,energy_depleted,0.01,0.7
2582,-74.0,100,False,6,0,0,26,,energy_depleted,0.01,0.7
2583,-86.0,100,False,9,0,0,26,,energy_depleted,0.01,0.7
2584,-70.0,100,False,5,0,0,26,,energy_depleted,0.01,0.7
2585,-78.0,100,False,7,0,0,26,,energy_depleted,0.01,0.7
2586,-82.0,100,False,8,0,0,26,,energy_depleted,0.01,0.7
2587,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2588,-94.0,100,False,6,2,0,26,,energy_depleted,0.01,0.7
2589,-90.0,100,False,10,0,0,26,,energy_depleted,0.01,0.7
2590,-62.0,100,False,3,0,0,26,,energy_depleted,0.01,0.7
2591,-70.0,100,False,5,0,0,26,,energy_depleted,0.01,0.7
2592,-78.0,100,False,7,0,0,26,,energy_depleted,0.01,0.7
2593,-62.0,100,False,3,0,0,26,,energy_depleted,0.01,0.7
2594,-86.0,100,False,4,2,0,26,,energy_depleted,0.01,0.7
2595,-74.0,100,False,6,0,0,26,,energy_depleted,0.01,0.7
2596,-82.0,100,False,8,0,0,26,,energy_depleted,0.01,0.7
2597,-74.0,100,False,6,0,0,26,,energy_depleted,0.01,0.7
2598,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2599,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2600,-62.0,100,False,3,0,0,26,,energy_depleted,0.01,0.7
2601,-88.0,100,False,7,1,0,26,,energy_depleted,0.01,0.7
2602,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2603,-74.0,100,False,6,0,0,26,,energy_depleted,0.01,0.7
2604,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2605,-74.0,100,False,6,0,0,26,,energy_depleted,0.01,0.7
2606,-94.0,100,False,6,2,0,26,,energy_depleted,0.01,0.7
2607,-110.0,100,False,15,0,0,26,,energy_depleted,0.01,0.7
2608,-78.0,100,False,7,0,0,26,,energy_depleted,0.01,0.7
2609,-86.0,100,False,4,2,0,26,,energy_depleted,0.01,0.7
2610,-82.0,100,False,8,0,0,26,,energy_depleted,0.01,0.7
2611,-70.0,100,False,5,0,0,26,,energy_depleted,0.01,0.7
2612,-74.0,100,False,6,0,0,26,,energy_depleted,0.01,0.7
2613,-74.0,100,False,6,0,0,26,,energy_depleted,0.01,0.7
2614,-58.0,100,False,2,0,0,26,,energy_depleted,0.01,0.7
2615,-62.0,100,False,3,0,0,26,,energy_depleted,0.01,0.7
2616,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2617,-114.0,100,False,11,2,0,26,,energy_depleted,0.01,0.7
2618,-82.0,100,False,3,2,0,26,,energy_depleted,0.01,0.7
2619,-104.0,100,False,11,1,0,26,,energy_depleted,0.01,0.7
2620,-82.0,100,False,3,2,0,26,,energy_depleted,0.01,0.7
2621,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2622,-94.0,100,False,11,0,0,26,,energy_depleted,0.01,0.7
2623,-58.0,100,False,2,0,0,26,,energy_depleted,0.01,0.7
2624,-94.0,100,False,11,0,0,26,,energy_depleted,0.01,0.7
2625,-76.0,100,False,4,1,0,26,,energy_depleted,0.01,0.7
2626,-112.0,100,False,13,1,0,26,,energy_depleted,0.01,0.7
2627,-62.0,100,False,3,0,0,26,,energy_depleted,0.01,0.7
2628,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2629,-54.0,100,False,1,0,0,26,,energy_depleted,0.01,0.7
2630,-142.0,100,False,13,4,0,26,,energy_depleted,0.01,0.7
2631,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2632,-92.0,100,False,8,1,0,26,,energy_depleted,0.01,0.7
2633,-62.0,100,False,3,0,0,26,,energy_depleted,0.01,0.7
2634,-78.0,100,False,7,0,0,26,,energy_depleted,0.01,0.7
2635,-54.0,100,False,1,0,0,26,,energy_depleted,0.01,0.7
2636,-82.0,100,False,8,0,0,26,,energy_depleted,0.01,0.7
2637,-50.0,100,False,0,0,0,26,,energy_depleted,0.01,0.7
2638,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2639,-106.0,100,False,14,0,0,26,,energy_depleted,0.01,0.7
2640,-80.0,100,False,5,1,0,26,,energy_depleted,0.01,0.7
2641,-78.0,100,False,7,0,0,26,,energy_depleted,0.01,0.7
2642,-168.0,100,False,27,1,0,26,,energy_depleted,0.01,0.7
2643,-58.0,100,False,2,0,0,26,,energy_depleted,0.01,0.7
2644,-78.0,100,False,7,0,0,26,,energy_depleted,0.01,0.7
2645,-90.0,100,False,10,0,0,26,,energy_depleted,0.01,0.7
2646,-58.0,100,False,2,0,0,26,,energy_depleted,0.01,0.7
2647,-70.0,100,False,5,0,0,26,,energy_depleted,0.01,0.7
2648,-186.0,100,False,24,4,0,26,,energy_depleted,0.01,0.7
2649,-84.0,100,False,6,1,0,26,,energy_depleted,0.01,0.7
2650,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2651,-88.0,100,False,7,1,0,28,,energy_depleted,0.01,0.7
2652,-110.0,100,False,15,0,0,26,,energy_depleted,0.01,0.7
2653,-82.0,100,False,8,0,0,26,,energy_depleted,0.01,0.7
2654,-110.0,100,False,10,2,0,28,,energy_depleted,0.01,0.7
2655,-82.0,100,False,8,0,0,26,,energy_depleted,0.01,0.7
2656,-78.0,100,False,7,0,0,26,,energy_depleted,0.01,0.7
2657,-58.0,100,False,2,0,0,26,,energy_depleted,0.01,0.7
2658,-102.0,100,False,13,0,0,26,,energy_depleted,0.01,0.7
2659,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2660,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2661,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2662,-94.0,100,False,11,0,0,26,,energy_depleted,0.01,0.7
2663,-82.0,100,False,8,0,0,26,,energy_depleted,0.01,0.7
2664,-94.0,100,False,11,0,0,26,,energy_depleted,0.01,0.7
2665,-58.0,100,False,2,0,0,26,,energy_depleted,0.01,0.7
2666,-98.0,100,False,7,2,0,26,,energy_depleted,0.01,0.7
2667,-86.0,100,False,4,2,0,26,,energy_depleted,0.01,0.7
2668,-84.0,100,False,6,1,0,26,,energy_depleted,0.01,0.7
2669,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2670,-112.0,100,False,13,1,0,26,,energy_depleted,0.01,0.7
2671,-90.0,100,False,10,0,0,26,,energy_depleted,0.01,0.7
2672,-106.0,100,False,14,0,0,26,,energy_depleted,0.01,0.7
2673,-70.0,100,False,5,0,0,26,,energy_depleted,0.01,0.7
2674,-62.0,100,False,3,0,0,26,,energy_depleted,0.01,0.7
2675,-82.0,100,False,8,0,0,26,,energy_depleted,0.01,0.7
2676,-86.0,100,False,9,0,0,26,,energy_depleted,0.01,0.7
2677,-78.0,100,False,7,0,0,26,,energy_depleted,0.01,0.7
2678,-82.0,100,False,8,0,0,26,,energy_depleted,0.01,0.7
2679,-92.0,100,False,8,1,0,26,,energy_depleted,0.01,0.7
2680,-74.0,100,False,6,0,0,26,,energy_depleted,0.01,0.7
2681,-88.0,100,False,7,1,0,26,,energy_depleted,0.01,0.7
2682,-106.0,100,False,9,2,0,26,,energy_depleted,0.01,0.7
2683,-86.0,100,False,9,0,0,26,,energy_depleted,0.01,0.7
2684,-130.0,100,False,20,0,0,26,,energy_depleted,0.01,0.7
2685,-62.0,100,False,3,0,0,26,,energy_depleted,0.01,0.7
2686,-62.0,100,False,3,0,0,26,,energy_depleted,0.01,0.7
2687,-86.0,100,False,9,0,0,26,,energy_depleted,0.01,0.7
2688,-124.0,100,False,1,7,0,28,,energy_depleted,0.01,0.7
2689,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2690,-62.0,100,False,3,0,0,26,,energy_depleted,0.01,0.7
2691,-74.0,100,False,6,0,0,26,,energy_depleted,0.01,0.7
2692,-90.0,100,False,10,0,0,26,,energy_depleted,0.01,0.7
2693,-70.0,100,False,5,0,0,26,,energy_depleted,0.01,0.7
2694,-94.0,100,False,11,0,0,26,,energy_depleted,0.01,0.7
2695,-62.0,100,False,3,0,0,26,,energy_depleted,0.01,0.7
2696,-74.0,100,False,6,0,0,26,,energy_depleted,0.01,0.7
2697,-70.0,100,False,5,0,0,26,,energy_depleted,0.01,0.7
2698,-86.0,100,False,9,0,0,26,,energy_depleted,0.01,0.7
2699,-78.0,100,False,7,0,0,26,,energy_depleted,0.01,0.7
2700,-74.0,100,False,6,0,0,26,,energy_depleted,0.01,0.7
2701,-100.0,100,False,10,1,0,26,,energy_depleted,0.01,0.7
2702,-86.0,100,False,9,0,0,26,,energy_depleted,0.01,0.7
2703,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2704,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2705,-110.0,100,False,10,2,0,23,,energy_depleted,0.01,0.7
2706,-70.0,100,False,5,0,0,26,,energy_depleted,0.01,0.7
2707,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2708,-94.0,100,False,11,0,0,26,,energy_depleted,0.01,0.7
2709,-58.0,100,False,2,0,0,26,,energy_depleted,0.01,0.7
2710,-82.0,100,False,8,0,0,26,,energy_depleted,0.01,0.7
2711,-82.0,100,False,8,0,0,26,,energy_depleted,0.01,0.7
2712,-70.0,100,False,5,0,0,26,,energy_depleted,0.01,0.7
2713,-82.0,100,False,8,0,0,26,,energy_depleted,0.01,0.7
2714,-78.0,100,False,7,0,0,26,,energy_depleted,0.01,0.7
2715,-86.0,100,False,9,0,0,26,,energy_depleted,0.01,0.7
2716,-70.0,100,False,5,0,0,26,,energy_depleted,0.01,0.7
2717,-122.0,100,False,8,4,0,26,,energy_depleted,0.01,0.7
2718,-82.0,100,False,8,0,0,26,,energy_depleted,0.01,0.7
2719,-98.0,100,False,12,0,0,26,,energy_depleted,0.01,0.7
2720,-54.0,100,False,1,0,0,26,,energy_depleted,0.01,0.7
2721,-96.0,100,False,9,1,0,26,,energy_depleted,0.01,0.7
2722,-82.0,100,False,8,0,0,26,,energy_depleted,0.01,0.7
2723,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2724,-70.0,100,False,5,0,0,26,,energy_depleted,0.01,0.7
2725,-54.0,100,False,1,0,0,26,,energy_depleted,0.01,0.7
2726,-54.0,100,False,1,0,0,26,,energy_depleted,0.01,0.7
2727,-70.0,100,False,5,0,0,26,,energy_depleted,0.01,0.7
2728,-98.0,100,False,12,0,0,26,,energy_depleted,0.01,0.7
2729,-70.0,100,False,5,0,0,26,,energy_depleted,0.01,0.7
2730,-70.0,100,False,5,0,0,26,,energy_depleted,0.01,0.7
2731,-50.0,100,False,0,0,0,26,,energy_depleted,0.01,0.7
2732,-70.0,100,False,5,0,0,26,,energy_depleted,0.01,0.7
2733,-70.0,100,False,5,0,0,26,,energy_depleted,0.01,0.7
2734,-78.0,100,False,7,0,0,26,,energy_depleted,0.01,0.7
2735,-74.0,100,False,6,0,0,26,,energy_depleted,0.01,0.7
2736,-70.0,100,False,5,0,0,26,,energy_depleted,0.01,0.7
2737,-68.0,100,False,2,1,0,26,,energy_depleted,0.01,0.7
2738,-120.0,100,False,15,1,0,28,,energy_depleted,0.01,0.7
2739,-78.0,100,False,7,0,0,26,,energy_depleted,0.01,0.7
2740,-58.0,100,False,2,0,0,26,,energy_depleted,0.01,0.7
2741,-94.0,100,False,11,0,0,26,,energy_depleted,0.01,0.7
2742,-76.0,100,False,4,1,0,26,,energy_depleted,0.01,0.7
2743,-82.0,100,False,8,0,0,26,,energy_depleted,0.01,0.7
2744,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2745,-58.0,100,False,2,0,0,26,,energy_depleted,0.01,0.7
2746,-58.0,100,False,2,0,0,26,,energy_depleted,0.01,0.7
2747,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2748,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2749,-58.0,100,False,2,0,0,26,,energy_depleted,0.01,0.7
2750,-74.0,100,False,6,0,0,26,,energy_depleted,0.01,0.7
2751,-82.0,100,False,8,0,0,26,,energy_depleted,0.01,0.7
2752,-70.0,100,False,5,0,0,26,,energy_depleted,0.01,0.7
2753,-82.0,100,False,8,0,0,29,,energy_depleted,0.01,0.7
2754,-150.0,100,False,20,2,0,26,,energy_depleted,0.01,0.7
2755,-58.0,100,False,2,0,0,26,,energy_depleted,0.01,0.7
2756,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2757,-58.0,100,False,2,0,0,26,,energy_depleted,0.01,0.7
2758,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2759,-72.0,100,False,3,1,0,26,,energy_depleted,0.01,0.7
2760,-62.0,100,False,3,0,0,26,,energy_depleted,0.01,0.7
2761,-74.0,100,False,6,0,0,26,,energy_depleted,0.01,0.7
2762,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2763,-58.0,100,False,2,0,0,26,,energy_depleted,0.01,0.7
2764,-82.0,100,False,3,2,0,26,,energy_depleted,0.01,0.7
2765,-58.0,100,False,2,0,0,26,,energy_depleted,0.01,0.7
2766,-62.0,100,False,3,0,0,26,,energy_depleted,0.01,0.7
2767,-70.0,100,False,5,0,0,26,,energy_depleted,0.01,0.7
2768,-50.0,100,False,0,0,0,26,,energy_depleted,0.01,0.7
2769,-58.0,100,False,2,0,0,26,,energy_depleted,0.01,0.7
2770,-78.0,100,False,7,0,0,26,,energy_depleted,0.01,0.7
2771,-90.0,100,False,10,0,0,26,,energy_depleted,0.01,0.7
2772,-58.0,100,False,2,0,0,26,,energy_depleted,0.01,0.7
2773,-86.0,100,False,9,0,0,26,,energy_depleted,0.01,0.7
2774,-70.0,100,False,5,0,0,29,,energy_depleted,0.01,0.7
2775,-74.0,100,False,6,0,0,26,,energy_depleted,0.01,0.7
2776,-78.0,100,False,7,0,0,26,,energy_depleted,0.01,0.7
2777,-78.0,100,False,7,0,0,26,,energy_depleted,0.01,0.7
2778,-78.0,100,False,7,0,0,26,,energy_depleted,0.01,0.7
2779,-80.0,100,False,5,1,0,26,,energy_depleted,0.01,0.7
2780,-70.0,100,False,5,0,0,26,,energy_depleted,0.01,0.7
2781,-106.0,100,False,14,0,0,26,,energy_depleted,0.01,0.7
2782,-74.0,100,False,6,0,0,26,,energy_depleted,0.01,0.7
2783,-54.0,100,False,1,0,0,26,,energy_depleted,0.01,0.7
2784,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2785,-62.0,100,False,3,0,0,26,,energy_depleted,0.01,0.7
2786,-78.0,100,False,7,0,0,26,,energy_depleted,0.01,0.7
2787,-72.0,100,False,3,1,0,26,,energy_depleted,0.01,0.7
2788,-58.0,100,False,2,0,0,26,,energy_depleted,0.01,0.7
2789,-90.0,100,False,10,0,0,26,,energy_depleted,0.01,0.7
2790,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2791,-98.0,100,False,12,0,0,26,,energy_depleted,0.01,0.7
2792,-72.0,100,False,3,1,0,26,,energy_depleted,0.01,0.7
2793,-62.0,100,False,3,0,0,26,,energy_depleted,0.01,0.7
2794,-86.0,100,False,9,0,0,26,,energy_depleted,0.01,0.7
2795,-74.0,100,False,6,0,0,26,,energy_depleted,0.01,0.7
2796,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2797,-74.0,100,False,6,0,0,26,,energy_depleted,0.01,0.7
2798,-90.0,100,False,10,0,0,26,,energy_depleted,0.01,0.7
2799,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2800,-62.0,100,False,3,0,0,26,,energy_depleted,0.01,0.7
2801,-116.0,100,False,9,3,0,26,,energy_depleted,0.01,0.7
2802,-62.0,100,False,3,0,0,26,,energy_depleted,0.01,0.7
2803,-100.0,100,False,10,1,0,26,,energy_depleted,0.01,0.7
2804,-92.0,100,False,8,1,0,26,,energy_depleted,0.01,0.7
2805,-62.0,100,False,3,0,0,26,,energy_depleted,0.01,0.7
2806,-62.0,100,False,3,0,0,26,,energy_depleted,0.01,0.7
2807,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2808,-74.0,100,False,6,0,0,26,,energy_depleted,0.01,0.7
2809,-62.0,100,False,3,0,0,26,,energy_depleted,0.01,0.7
2810,-70.0,100,False,5,0,0,26,,energy_depleted,0.01,0.7
2811,-74.0,100,False,6,0,0,26,,energy_depleted,0.01,0.7
2812,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2813,-70.0,100,False,5,0,0,26,,energy_depleted,0.01,0.7
2814,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2815,-86.0,100,False,9,0,0,26,,energy_depleted,0.01,0.7
2816,-82.0,100,False,8,0,0,26,,energy_depleted,0.01,0.7
2817,-70.0,100,False,5,0,0,26,,energy_depleted,0.01,0.7
2818,-106.0,100,False,14,0,0,26,,energy_depleted,0.01,0.7
2819,-86.0,100,False,9,0,0,26,,energy_depleted,0.01,0.7
2820,-74.0,100,False,6,0,0,26,,energy_depleted,0.01,0.7
2821,-138.0,100,False,22,0,0,26,,energy_depleted,0.01,0.7
2822,-62.0,100,False,3,0,0,26,,energy_depleted,0.01,0.7
2823,-78.0,100,False,7,0,0,26,,energy_depleted,0.01,0.7
2824,-70.0,100,False,5,0,0,26,,energy_depleted,0.01,0.7
2825,-122.0,100,False,18,0,0,26,,energy_depleted,0.01,0.7
2826,-62.0,100,False,3,0,0,26,,energy_depleted,0.01,0.7
2827,-108.0,100,False,12,1,0,26,,energy_depleted,0.01,0.7
2828,-78.0,100,False,7,0,0,26,,energy_depleted,0.01,0.7
2829,-96.0,100,False,9,1,0,26,,energy_depleted,0.01,0.7
2830,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2831,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2832,-82.0,100,False,8,0,0,26,,energy_depleted,0.01,0.7
2833,-78.0,100,False,7,0,0,26,,energy_depleted,0.01,0.7
2834,-78.0,100,False,7,0,0,26,,energy_depleted,0.01,0.7
2835,-72.0,100,False,3,1,0,28,,energy_depleted,0.01,0.7
2836,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2837,-58.0,100,False,2,0,0,26,,energy_depleted,0.01,0.7
2838,-78.0,100,False,7,0,0,26,,energy_depleted,0.01,0.7
2839,-74.0,100,False,6,0,0,26,,energy_depleted,0.01,0.7
2840,-102.0,100,False,13,0,0,26,,energy_depleted,0.01,0.7
2841,-102.0,100,False,13,0,0,26,,energy_depleted,0.01,0.7
2842,-72.0,100,False,3,1,0,26,,energy_depleted,0.01,0.7
2843,-102.0,100,False,8,2,0,26,,energy_depleted,0.01,0.7
2844,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2845,-58.0,100,False,2,0,0,26,,energy_depleted,0.01,0.7
2846,-74.0,100,False,6,0,0,26,,energy_depleted,0.01,0.7
2847,-62.0,100,False,3,0,0,26,,energy_depleted,0.01,0.7
2848,-58.0,100,False,2,0,0,26,,energy_depleted,0.01,0.7
2849,-122.0,100,False,18,0,0,26,,energy_depleted,0.01,0.7
2850,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2851,-70.0,100,False,5,0,0,26,,energy_depleted,0.01,0.7
2852,-82.0,100,False,8,0,0,26,,energy_depleted,0.01,0.7
2853,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2854,-62.0,100,False,3,0,0,26,,energy_depleted,0.01,0.7
2855,-96.0,100,False,9,1,0,26,,energy_depleted,0.01,0.7
2856,-112.0,100,False,8,3,0,26,,energy_depleted,0.01,0.7
2857,-72.0,100,False,3,1,0,26,,energy_depleted,0.01,0.7
2858,-116.0,100,False,14,1,0,28,,energy_depleted,0.01,0.7
2859,-98.0,100,False,12,0,0,26,,energy_depleted,0.01,0.7
2860,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2861,-84.0,100,False,6,1,0,26,,energy_depleted,0.01,0.7
2862,-90.0,100,False,10,0,0,26,,energy_depleted,0.01,0.7
2863,-82.0,100,False,8,0,0,26,,energy_depleted,0.01,0.7
2864,-86.0,100,False,9,0,0,26,,energy_depleted,0.01,0.7
2865,-72.0,100,False,3,1,0,26,,energy_depleted,0.01,0.7
2866,-62.0,100,False,3,0,0,26,,energy_depleted,0.01,0.7
2867,-62.0,100,False,3,0,0,26,,energy_depleted,0.01,0.7
2868,-78.0,100,False,7,0,0,26,,energy_depleted,0.01,0.7
2869,-114.0,100,False,11,2,0,26,,energy_depleted,0.01,0.7
2870,-82.0,100,False,8,0,0,26,,energy_depleted,0.01,0.7
2871,-90.0,100,False,10,0,0,26,,energy_depleted,0.01,0.7
2872,-58.0,100,False,2,0,0,26,,energy_depleted,0.01,0.7
2873,-82.0,100,False,8,0,0,28,,energy_depleted,0.01,0.7
2874,-76.0,100,False,4,1,0,26,,energy_depleted,0.01,0.7
2875,-74.0,100,False,6,0,0,26,,energy_depleted,0.01,0.7
2876,-98.0,100,False,12,0,0,26,,energy_depleted,0.01,0.7
2877,-70.0,100,False,5,0,0,26,,energy_depleted,0.01,0.7
2878,-82.0,100,False,8,0,0,26,,energy_depleted,0.01,0.7
2879,-90.0,100,False,10,0,0,26,,energy_depleted,0.01,0.7
2880,-98.0,100,False,12,0,0,26,,energy_depleted,0.01,0.7
2881,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2882,-86.0,100,False,9,0,0,26,,energy_depleted,0.01,0.7
2883,-86.0,100,False,9,0,0,26,,energy_depleted,0.01,0.7
2884,-70.0,100,False,5,0,0,26,,energy_depleted,0.01,0.7
2885,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2886,-62.0,100,False,3,0,0,26,,energy_depleted,0.01,0.7
2887,-70.0,100,False,5,0,0,26,,energy_depleted,0.01,0.7
2888,-86.0,100,False,9,0,0,26,,energy_depleted,0.01,0.7
2889,-76.0,100,False,4,1,0,26,,energy_depleted,0.01,0.7
2890,-70.0,100,False,5,0,0,28,,energy_depleted,0.01,0.7
2891,-78.0,100,False,7,0,0,26,,energy_depleted,0.01,0.7
2892,-78.0,100,False,7,0,0,26,,energy_depleted,0.01,0.7
2893,-58.0,100,False,2,0,0,26,,energy_depleted,0.01,0.7
2894,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2895,-86.0,100,False,9,0,0,26,,energy_depleted,0.01,0.7
2896,-110.0,100,False,15,0,0,26,,energy_depleted,0.01,0.7
2897,-66.0,100,False,4,0,0,28,,energy_depleted,0.01,0.7
2898,-74.0,100,False,6,0,0,26,,energy_depleted,0.01,0.7
2899,-86.0,100,False,9,0,0,26,,energy_depleted,0.01,0.7
2900,-80.0,100,False,5,1,0,26,,energy_depleted,0.01,0.7
2901,-74.0,100,False,6,0,0,26,,energy_depleted,0.01,0.7
2902,-74.0,100,False,6,0,0,26,,energy_depleted,0.01,0.7
2903,-86.0,100,False,9,0,0,26,,energy_depleted,0.01,0.7
2904,-82.0,100,False,8,0,0,26,,energy_depleted,0.01,0.7
2905,-74.0,100,False,6,0,0,26,,energy_depleted,0.01,0.7
2906,-70.0,100,False,5,0,0,26,,energy_depleted,0.01,0.7
2907,-78.0,100,False,7,0,0,26,,energy_depleted,0.01,0.7
2908,-86.0,100,False,9,0,0,26,,energy_depleted,0.01,0.7
2909,-54.0,100,False,1,0,0,26,,energy_depleted,0.01,0.7
2910,-82.0,100,False,8,0,0,26,,energy_depleted,0.01,0.7
2911,-86.0,100,False,9,0,0,26,,energy_depleted,0.01,0.7
2912,-94.0,100,False,11,0,0,26,,energy_depleted,0.01,0.7
2913,-118.0,100,False,17,0,0,26,,energy_depleted,0.01,0.7
2914,-62.0,100,False,3,0,0,28,,energy_depleted,0.01,0.7
2915,-62.0,100,False,3,0,0,26,,energy_depleted,0.01,0.7
2916,-82.0,100,False,8,0,0,26,,energy_depleted,0.01,0.7
2917,-94.0,100,False,11,0,0,26,,energy_depleted,0.01,0.7
2918,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2919,-90.0,100,False,10,0,0,26,,energy_depleted,0.01,0.7
2920,-74.0,100,False,6,0,0,28,,energy_depleted,0.01,0.7
2921,-74.0,100,False,6,0,0,26,,energy_depleted,0.01,0.7
2922,-72.0,100,False,3,1,0,26,,energy_depleted,0.01,0.7
2923,-88.0,100,False,7,1,0,26,,energy_depleted,0.01,0.7
2924,-82.0,100,False,8,0,0,28,,energy_depleted,0.01,0.7
2925,-62.0,100,False,3,0,0,26,,energy_depleted,0.01,0.7
2926,-78.0,100,False,7,0,0,26,,energy_depleted,0.01,0.7
2927,-106.0,100,False,14,0,0,26,,energy_depleted,0.01,0.7
2928,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2929,-84.0,100,False,6,1,0,26,,energy_depleted,0.01,0.7
2930,-82.0,100,False,8,0,0,28,,energy_depleted,0.01,0.7
2931,-78.0,100,False,7,0,0,26,,energy_depleted,0.01,0.7
2932,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2933,-78.0,100,False,7,0,0,26,,energy_depleted,0.01,0.7
2934,-102.0,100,False,13,0,0,26,,energy_depleted,0.01,0.7
2935,-86.0,100,False,4,2,0,26,,energy_depleted,0.01,0.7
2936,-74.0,100,False,6,0,0,26,,energy_depleted,0.01,0.7
2937,-98.0,100,False,12,0,0,26,,energy_depleted,0.01,0.7
2938,-62.0,100,False,3,0,0,26,,energy_depleted,0.01,0.7
2939,-78.0,100,False,7,0,0,26,,energy_depleted,0.01,0.7
2940,-62.0,100,False,3,0,0,26,,energy_depleted,0.01,0.7
2941,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2942,-62.0,100,False,3,0,0,26,,energy_depleted,0.01,0.7
2943,-70.0,100,False,5,0,0,26,,energy_depleted,0.01,0.7
2944,-66.0,100,False,4,0,0,26,,energy_depleted,0.01,0.7
2945,-100.0,100,False,10,1,0,26,,energy_depleted,0.01,0.7
2946,-110.0,100,False,15,0,0,26,,energy_depleted,0.01,0.7
2947,-88.0,100,False,7,1,0,26,,energy_depleted,0.01,0.7
